objectid,cod_favela,nome,situacao,cod_comple,complexo,data_cadas,cod_bairro,bairro,cod_ra,ra,cod_rp,rp,cod_ap,pop_sabren,dom_sabren,fonte,upp,cod_bair_1,area,shape_Length,shape_Area
960,428,Vila Santa Clara,1,2087,André Rocha,1988/08/12 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,928,406,IPP com base em IBGE - Censo Demográfico 2022,,122,15330.43039639,680.663380397089,15330.4303964419
961,429,Curicica,1,2092,Colônia Juliano Moreira,1988/08/02 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,19,9,IPP com base em IBGE - Censo Demográfico 2022,,115,2587.00799053,220.029453200013,2587.00799049057
962,430,Vila Getúlio Vargas,2,0,Isolada,1988/01/02 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,35,16,IPP com base em IBGE - Censo Demográfico 2022,,115,3089.86678824,283.946752227081,3089.86678823815
963,435,Fazenda Mato Alto,1,2095,Fazenda Mato Alto,1988/08/02 00:00:00+00,124,Praça Seca,16,Jacarepaguá,4.1,Jacarepaguá,4,3592,1478,IPP com base em IBGE - Censo Demográfico 2022,,124,149360.57819642,4439.38185389781,149360.575929818
964,436,Vila São Pedro,2,0,Isolada,1990/02/13 00:00:00+00,40,Bonsucesso,10,Ramos,3.1,Ramos,3,1118,506,IPP com base em IBGE - Censo Demográfico 2022,,040,11295.96272688,769.885684041161,11295.9620797771
965,438,André Cavalcanti,2,0,Isolada,1990/02/02 00:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,83,37,IPP com base em IBGE - Censo Demográfico 2022,,014,3415.83653124,248.369945573199,3415.83653120425
966,439,Ladeira Santa Isabel,2,0,Isolada,1990/02/05 00:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,61,32,IPP com base em IBGE - Censo Demográfico 2022,,014,1536.52547145,167.686153523498,1536.52547147974
967,440,Fazenda Catete,2,0,Isolada,1990/02/01 00:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,899,428,IPP com base em IBGE - Censo Demográfico 2022,,014,25830.23031241,1387.44004272117,25830.2311493289
968,447,Parque Bom Menino,1,2049,Parque Bom Menino,1990/03/14 00:00:00+00,76,Irajá,14,Irajá,3.3,Madureira,3,569,214,IPP com base em IBGE - Censo Demográfico 2022,,076,14038.48967326,616.156683610546,14038.4896732283
969,464,Asa Branca,1,2089,Asa Branca,1991/09/05 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,3377,1438,IPP com base em IBGE - Censo Demográfico 2022,,115,76204.17231128,1889.49870676967,76204.1723111805
970,452,"Rua Budapeste, nº 66",1,2066,"Rua Budapeste, nº 66",1988/08/02 00:00:00+00,98,Freguesia (Ilha do Governador),20,Ilha do Governador,3.7,Ilha do Governador,3,380,227,IPP com base em IBGE - Censo Demográfico 2022,,098,27633.22981941,1010.67723793207,27633.2298195147
971,453,Maestro Arturo Toscanini,1,2063,Conjunto Residencial dos Servidores,1992/01/16 00:00:00+00,101,Tauá,20,Ilha do Governador,3.7,Ilha do Governador,3,217,93,IPP com base em IBGE - Censo Demográfico 2022,,101,4875.33630412,330.7063620905,4875.33630413363
972,454,Luiz Marcelino,1,2013,Unidos de Santa Tereza,1990/02/01 00:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,132,48,IPP com base em IBGE - Censo Demográfico 2022,,014,4421.53745344,332.082289596576,4421.53745344151
973,455,Caeté,2,0,Isolada,1988/08/26 00:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,111,53,IPP com base em IBGE - Censo Demográfico 2022,,132,5772.84210192,557.658553583712,5772.84210181615
974,457,Vila Amizade,1,2105,Canal das Tachas,1991/08/06 00:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,1221,629,IPP com base em IBGE - Censo Demográfico 2022,,132,14969.44863237,692.548535943031,14969.4479105587
975,458,Santa Luzia,2,0,Isolada,1991/08/08 00:00:00+00,130,Vargem Pequena,24,Barra da Tijuca,4.2,Barra da Tijuca,4,1352,636,IPP com base em IBGE - Censo Demográfico 2022,,130,56698.48556128,3390.15665010262,56698.4826393068
976,459,A.M. e Amigos do Fontela,2,0,Isolada,1995/05/10 00:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,1881,730,IPP com base em IBGE - Censo Demográfico 2022,,132,114838.20893221,4062.99597755263,114838.208931589
977,467,Virgolândia,1,2102,Vila Pitimbu,1991/08/20 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,335,156,IPP com base em IBGE - Censo Demográfico 2022,,115,8959.47332772,649.605416345131,8959.47332762735
978,468,Vila Calmete,1,2103,Vila União da Curicica,1991/08/08 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,557,261,IPP com base em IBGE - Censo Demográfico 2022,,115,19535.34175125,1016.55721311556,19535.3417512959
979,469,Vila União da Curicica,1,2103,Vila União da Curicica,1995/05/30 00:00:00+00,119,Curicica,16,Jacarepaguá,4.1,Jacarepaguá,4,1554,684,IPP com base em IBGE - Censo Demográfico 2022,,119,38631.63455527,1511.65953678068,38631.6345551982
980,470,Santa Anastácia,2,0,Isolada,1991/08/22 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,1549,637,IPP com base em IBGE - Censo Demográfico 2022,,122,37379.27656379,3884.75688473327,37379.2765633829
981,471,Santa Efigênia,1,2108,Santa Efigênia,1991/07/22 00:00:00+00,118,Cidade de Deus,34,Cidade de Deus,4.1,Jacarepaguá,4,1431,566,IPP com base em IBGE - Censo Demográfico 2022,,118,45704.55443302,1190.95958924391,45704.5544330975
982,472,André Rocha,1,2087,André Rocha,1991/08/19 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,993,400,IPP com base em IBGE - Censo Demográfico 2022,,122,25722.79611061,852.060109913212,25722.7961105882
983,474,Alto Bela Vista,2,0,Isolada,1991/08/02 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,1551,653,IPP com base em IBGE - Censo Demográfico 2022,,122,30112.3469948,991.717981924637,30112.3469949557
984,475,Vila Clarim,2,0,Isolada,1991/08/13 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,207,88,IPP com base em IBGE - Censo Demográfico 2022,,122,4592.05418797,293.033978864128,4592.05418791785
985,476,A.M. e Comunidade Nª. Sª. de Fátima,1,2100,Shangrilá,1995/05/30 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,258,160,IPP com base em IBGE - Censo Demográfico 2022,,122,14586.40996772,573.820623504852,14586.4099676362
986,477,Santa Maria,2,0,Isolada,1991/10/03 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,2539,1248,IPP com base em IBGE - Censo Demográfico 2022,,115,163745.7970948,5494.61872287301,163745.797509373
987,502,Vila Capelinha,2,0,Isolada,1991/11/25 00:00:00+00,138,Magalhães Bastos,33,Realengo,5.1,Bangu,5,379,154,IPP com base em IBGE - Censo Demográfico 2022,,138,7430.92331205,380.926089593193,7430.92331204221
988,479,Morro Bela Vista,1,2097,Morro Bela Vista,1991/08/01 00:00:00+00,123,Tanque,16,Jacarepaguá,4.1,Jacarepaguá,4,1326,608,IPP com base em IBGE - Censo Demográfico 2022,,123,89843.60634633,1991.39417156269,89843.6063464132
989,480,Inácio Dias (RA - Jacarepaguá),1,2097,Morro Bela Vista,1991/08/20 00:00:00+00,120,Freguesia (Jacarepaguá),16,Jacarepaguá,4.1,Jacarepaguá,4,474,206,IPP com base em IBGE - Censo Demográfico 2022,,120,46987.76569684,2031.95624253745,46987.7656970639
990,481,Morro do Juca,1,2054,Morro do Juca,1991/11/04 00:00:00+00,82,Cascadura,15,Madureira,3.3,Madureira,3,744,409,IPP com base em IBGE - Censo Demográfico 2022,,082,35389.99642844,764.391808345271,35389.9964286288
991,482,Condomínio Paco do Lumiar,1,2094,Condomínio Paco do Lumiar,1991/07/23 00:00:00+00,121,Pechincha,16,Jacarepaguá,4.1,Jacarepaguá,4,812,342,IPP com base em IBGE - Censo Demográfico 2022,,121,16904.66645491,585.575169357977,16904.6664548315
992,483,Jardim do Carmo,2,0,Isolada,1991/11/12 00:00:00+00,72,Vila Kosmos,14,Irajá,3.3,Madureira,3,2232,920,IPP com base em IBGE - Censo Demográfico 2022,,072,100276.38624455,3185.74591072772,100276.38624419
993,487,Parque Rio D'Ouro,2,0,Isolada,1991/11/18 00:00:00+00,76,Irajá,14,Irajá,3.3,Madureira,3,1172,468,IPP com base em IBGE - Censo Demográfico 2022,,076,37946.88686666,2192.03357036459,37946.8868671981
994,484,Vila Pequirí,1,2030,Morro da Guaíba,1991/11/19 00:00:00+00,45,Brás de Pina,11,Penha,3.5,Penha,3,1285,680,IPP com base em IBGE - Censo Demográfico 2022,,045,48348.296347,1308.87088732391,48348.2963469561
995,485,Parque Alvorada,1,2084,Complexo do Alemão,1989/01/04 00:00:00+00,156,Complexo do Alemão,29,Complexo do Alemão,3.4,Inhaúma,3,8140,3435,IPP com base em IBGE - Censo Demográfico 2022,,156,332431.31517428,5012.68880266162,332431.31443721
996,486,Vila Vitória (RA - Campo Grande),1,2133,Vila Vitória (RA-Campo Grande),1991/12/03 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,1592,651,IPP com base em IBGE - Censo Demográfico 2022,,144,91761.54751734,2322.4428572696,91761.5475170545
997,488,Parque Conquista,2,0,Isolada,1990/02/21 00:00:00+00,4,Caju,1,Portuária,1.1,Centro,1,1334,551,IPP com base em IBGE - Censo Demográfico 2022,,004,24035.91282524,1686.34353877834,24035.9122750765
998,489,Vila Matinoré,1,2083,Jacarezinho,1991/10/19 00:00:00+00,155,Jacarezinho,28,Jacarezinho,3.2,Méier,3,157,60,IPP com base em IBGE - Censo Demográfico 2022,,155,5204.05290126,466.997417671371,5204.05290128104
999,490,Vila Jandira,1,2083,Jacarezinho,1991/11/04 00:00:00+00,155,Jacarezinho,28,Jacarezinho,3.2,Méier,3,325,132,IPP com base em IBGE - Censo Demográfico 2022,,155,11150.05248037,507.902102333317,11150.0524803841
1000,491,Carlos Drumond de Andrade,1,2083,Jacarezinho,1991/11/14 00:00:00+00,155,Jacarezinho,28,Jacarezinho,3.2,Méier,3,297,132,IPP com base em IBGE - Censo Demográfico 2022,,155,6316.66313759,361.375127579313,6316.66313759466
1001,492,Morro do Andaraí,1,2025,Andaraí,1990/02/19 00:00:00+00,37,Andaraí,9,Vila Isabel,2.2,Tijuca,2,1693,707,IPP com base em IBGE - Censo Demográfico 2022,,037,82676.51529933,1802.34862571208,82676.515299448
1002,493,Parque Chp,2,0,Isolada,1992/01/02 00:00:00+00,46,Cordovil,31,Vigário Geral,3.5,Penha,3,183,72,IPP com base em IBGE - Censo Demográfico 2022,,046,6996.39560548,375.18060910687,6996.39560543436
1003,494,Rua Mirataia,2,0,Isolada,1991/07/09 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,67,31,IPP com base em IBGE - Censo Demográfico 2022,,122,4681.75912894,393.525674899252,4681.75912897101
1004,495,Portugal Pequeno,2,0,Isolada,1991/08/20 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,90,42,IPP com base em IBGE - Censo Demográfico 2022,,122,6224.08225569,426.925031683773,6224.08225543259
1005,498,Vila Vitória (RA - São Cristóvão),2,0,Isolada,1991/10/04 00:00:00+00,12,Benfica,7,São Cristóvão,1.1,Centro,1,106,56,IPP com base em IBGE - Censo Demográfico 2022,,012,2327.92955786,229.907152814448,2327.92955790795
1006,501,Roberto Morena,1,2139,Três Pontes,1991/12/13 00:00:00+00,148,Paciência,19,Santa Cruz,5.3,Santa Cruz,5,1138,424,IPP com base em IBGE - Censo Demográfico 2022,,148,68737.19207763,1402.33793870625,68737.1916456692
1007,503,Beira Rio (RA - Realengo),2,0,Isolada,1991/10/17 00:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,156,75,IPP com base em IBGE - Censo Demográfico 2022,,139,8544.36934011,988.564333718384,8544.36934007069
1008,504,Minha Deusa,2,0,Isolada,1991/09/03 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,431,198,IPP com base em IBGE - Censo Demográfico 2022,,141,21130.73724124,1769.7751491359,21130.7361140109
1009,505,Vila Piquirobi,1,2116,Alto Kennedy,1991/09/24 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,221,102,IPP com base em IBGE - Censo Demográfico 2022,,141,12070.43634799,688.189332407592,12070.4363480178
1010,506,Vila João Lopes,1,2114,Vila João Lopes,1995/06/01 00:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,2263,878,IPP com base em IBGE - Censo Demográfico 2022,,139,64068.51315577,1141.35178423721,64068.5131557439
1011,514,Rua Cônego Boucher Pinto,1,2050,Barreira do Juca,1991/11/18 00:00:00+00,87,Honório Gurgel,15,Madureira,3.3,Madureira,3,485,230,IPP com base em IBGE - Censo Demográfico 2022,,087,13061.27331062,996.904777926199,13061.2733106218
1012,515,Vila Jardim Novo Realengo,2,0,Isolada,1991/09/23 00:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,307,123,IPP com base em IBGE - Censo Demográfico 2022,,139,4830.55455405,362.514254902067,4830.5545540283
1013,525,Rua do Canal,1,2059,Vila Eugênia,1991/10/10 00:00:00+00,90,Marechal Hermes,15,Madureira,3.3,Madureira,3,603,245,IPP com base em IBGE - Censo Demográfico 2022,,090,21346.55351828,1238.08324412832,21346.5535182958
1014,507,Bairro Santo André,1,2120,Tibagi,1991/10/03 00:00:00+00,142,Senador Camará,17,Bangu,5.1,Bangu,5,3524,1578,IPP com base em IBGE - Censo Demográfico 2022,,142,175263.36442679,3710.45191374057,175263.364190615
1015,508,Jardim Bárbara,2,0,Isolada,1991/11/12 00:00:00+00,112,Barros Filho,25,Pavuna,3.6,Pavuna,3,140,63,IPP com base em IBGE - Censo Demográfico 2022,,112,7474.77786965,408.56240563316,7474.77786964607
1016,509,São Bento,1,2122,Vila Porta do Céu,1993/05/01 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,90,39,IPP com base em IBGE - Censo Demográfico 2022,,141,4822.1154435,355.728397594354,4822.11614746162
1017,510,Rua do Encanamento,1,2059,Vila Eugênia,1991/10/14 00:00:00+00,90,Marechal Hermes,15,Madureira,3.3,Madureira,3,741,321,IPP com base em IBGE - Censo Demográfico 2022,,090,25473.7870698,1395.08140174409,25473.7938572162
1018,511,Parque Rafael de Oliveira,1,2059,Vila Eugênia,1991/09/03 00:00:00+00,106,Guadalupe,22,Anchieta,3.6,Pavuna,3,244,159,IPP com base em IBGE - Censo Demográfico 2022,,106,12678.6367748,819.191017389272,12678.636774973
1019,513,Rafael de Oliveira,1,2059,Vila Eugênia,1993/05/03 00:00:00+00,106,Guadalupe,22,Anchieta,3.6,Pavuna,3,116,53,IPP com base em IBGE - Censo Demográfico 2022,,106,3725.21286741,450.561859120266,3725.21286730226
1020,527,Luiza Regadas,1,2063,Conjunto Residencial dos Servidores,1988/01/02 00:00:00+00,97,Bancários,20,Ilha do Governador,3.7,Ilha do Governador,3,426,178,IPP com base em IBGE - Censo Demográfico 2022,,097,7466.14250869,547.038840321736,7466.14250860493
1021,516,Vila do Almirante,2,0,Isolada,1991/09/16 00:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,1147,454,IPP com base em IBGE - Censo Demográfico 2022,,139,44051.69911739,2331.10597671374,44051.6991175142
1022,517,Parque Esperança (RA - Campo Grande),2,0,Isolada,1991/12/05 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,1651,669,IPP com base em IBGE - Censo Demográfico 2022,,144,62706.3854917,1633.74812942617,62706.3854915232
1023,518,Vila Esperança de Guadalupe,1,2059,Vila Eugênia,1991/10/03 00:00:00+00,106,Guadalupe,22,Anchieta,3.6,Pavuna,3,2310,913,IPP com base em IBGE - Censo Demográfico 2022,,106,79961.16779507,2070.34039676126,79961.1677949354
1024,519,Vila Moreti,1,2118,Fazenda Coqueiro,1991/10/15 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,2117,823,IPP com base em IBGE - Censo Demográfico 2022,,141,80490.9258572,1521.2093520287,80490.9258570431
1025,521,Vila Nova (RA - Realengo),2,0,Isolada,1993/05/03 00:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,205,92,IPP com base em IBGE - Censo Demográfico 2022,,139,7490.16217428,366.565217531106,7490.16217429627
1026,523,Bairro Carumbé,2,0,Isolada,1991/11/12 00:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,894,354,IPP com base em IBGE - Censo Demográfico 2022,,139,24384.75092435,638.158029729733,24384.7509243225
1027,524,Maranata,1,2059,Vila Eugênia,1991/08/22 00:00:00+00,106,Guadalupe,22,Anchieta,3.6,Pavuna,3,92,40,IPP com base em IBGE - Censo Demográfico 2022,,106,2287.50835278,395.266954169859,2287.50835257192
1028,528,Caminho da Reta,2,0,Isolada,1991/11/25 00:00:00+00,90,Marechal Hermes,15,Madureira,3.3,Madureira,3,1212,487,IPP com base em IBGE - Censo Demográfico 2022,,090,86123.4057292,1607.25940301323,86123.4038484261
1029,163,Bairro Ouro Preto,1,2040,Bairro Ouro Preto,1981/10/01 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,2202,1077,IPP com base em IBGE - Censo Demográfico 2022,,062,205696.5424976,6165.11531097164,205696.544286933
1030,40,Vila Benjamim Constant,2,0,Isolada,1981/06/25 00:00:00+00,22,Urca,4,Botafogo,2.1,Zona Sul,2,402,159,IPP com base em IBGE - Censo Demográfico 2022,,022,12641.19846846,462.986308088789,12641.1984685433
1031,105,Parque União,1,2085,Maré,1986/01/10 00:00:00+00,157,Maré,30,Complexo da Maré,3.1,Ramos,3,16633,7948,IPP com base em IBGE - Censo Demográfico 2022,,157,225173.22373247,2004.09184105981,225173.22373272
1032,96,Nova Holanda,1,2085,Maré,1986/01/10 00:00:00+00,157,Maré,30,Complexo da Maré,3.1,Ramos,3,12335,5221,IPP com base em IBGE - Censo Demográfico 2022,,157,150187.38301789,2196.72003341854,150187.383017889
1033,84,Baixa do Sapateiro,1,2085,Maré,1986/01/10 00:00:00+00,157,Maré,30,Complexo da Maré,3.1,Ramos,3,6860,3159,IPP com base em IBGE - Censo Demográfico 2022,,157,123317.52004233,2159.96299623868,123317.520042268
1034,97,Paraibuna,2,0,Isolada,1986/01/10 00:00:00+00,157,Maré,30,Complexo da Maré,3.1,Ramos,3,124,46,IPP com base em IBGE - Censo Demográfico 2022,,157,2464.15047267,451.862734310158,2464.15047275438
1035,90,Parque Maré,1,2085,Maré,1986/01/10 00:00:00+00,157,Maré,30,Complexo da Maré,3.1,Ramos,3,9678,4649,IPP com base em IBGE - Censo Demográfico 2022,,157,142264.01555831,2291.1688149136,142264.015558755
1036,88,Joana Nascimento,2,0,Isolada,1986/01/10 00:00:00+00,157,Maré,30,Complexo da Maré,3.1,Ramos,3,31,17,IPP com base em IBGE - Censo Demográfico 2022,,157,2367.83204222,194.821555724316,2367.8320422377
1037,47,Barreira do Vasco,2,0,Isolada,1981/03/12 00:00:00+00,158,Vasco da Gama,7,São Cristóvão,1.1,Centro,1,7927,3620,IPP com base em IBGE - Censo Demográfico 2022,,159,112814.12361678,1927.89181586732,112814.123616694
1038,103,Parque Roquete Pinto,1,2086,Parque Roquete Pinto,1986/01/10 00:00:00+00,157,Maré,30,Complexo da Maré,3.1,Ramos,3,7603,3149,IPP com base em IBGE - Censo Demográfico 2022,,157,94691.32902708,1849.04478466427,94691.3290270143
1039,106,Ramos,1,2086,Parque Roquete Pinto,1988/01/01 00:00:00+00,157,Maré,30,Complexo da Maré,3.1,Ramos,3,3004,1290,IPP com base em IBGE - Censo Demográfico 2022,,157,39887.82553829,1192.96135909577,39887.8255384148
1040,108,Timbau,1,2085,Maré,1986/01/10 00:00:00+00,157,Maré,30,Complexo da Maré,3.1,Ramos,3,4487,2387,IPP com base em IBGE - Censo Demográfico 2022,,157,124926.11939601,2027.59914451842,124926.119395845
1041,413,Rua do Barro,1,2081,Rua da Escadinha,1987/02/02 00:00:00+00,158,Parque Colúmbia,25,Pavuna,3.6,Pavuna,3,66,21,IPP com base em IBGE - Censo Demográfico 2022,,158,4312.53433771,460.596311638019,4312.53433765316
1042,344,Parque Unidos,1,2079,Parque Unidos,1981/09/21 00:00:00+00,158,Parque Colúmbia,25,Pavuna,3.6,Pavuna,3,2246,809,IPP com base em IBGE - Censo Demográfico 2022,,158,92152.97520696,2713.27918780557,92152.9758004832
1043,412,Rua da Escadinha,1,2081,Rua da Escadinha,1987/02/02 00:00:00+00,158,Parque Colúmbia,25,Pavuna,3.6,Pavuna,3,185,82,IPP com base em IBGE - Censo Demográfico 2022,,158,8426.05528892,801.974940017795,8426.05528874886
1044,534,Rodo,1,2006,Turano,1991/10/17 00:00:00+00,7,Rio Comprido,3,Rio Comprido,1.1,Centro,1,391,208,IPP com base em IBGE - Censo Demográfico 2022,,007,20732.55083094,860.550961920259,20732.5508308463
1045,14,Morro do Escondidinho,1,2012,Morro dos Prazeres,1981/01/02 00:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,1354,648,IPP com base em IBGE - Censo Demográfico 2022,,014,27099.21803354,883.143937309772,27099.2180334753
1046,16,Parque Rebouças,1,2008,Vila Santa Alexandrina,1981/06/08 00:00:00+00,7,Rio Comprido,3,Rio Comprido,1.1,Centro,1,53,20,IPP com base em IBGE - Censo Demográfico 2022,,007,2391.91600254,235.275883154207,2391.91600255095
1047,17,Paula Ramos,1,2008,Vila Santa Alexandrina,1981/12/09 00:00:00+00,7,Rio Comprido,3,Rio Comprido,1.1,Centro,1,198,97,IPP com base em IBGE - Censo Demográfico 2022,,007,5829.55692324,422.483030334735,5829.55692339469
1048,19,Santa Alexandrina,1,2008,Vila Santa Alexandrina,1981/12/16 00:00:00+00,7,Rio Comprido,3,Rio Comprido,1.1,Centro,1,319,119,IPP com base em IBGE - Censo Demográfico 2022,,007,15882.59576945,692.145619490369,15882.5957694647
1049,20,Sumaré,1,2006,Turano,1981/08/27 00:00:00+00,7,Rio Comprido,3,Rio Comprido,1.1,Centro,1,975,410,IPP com base em IBGE - Censo Demográfico 2022,,007,48869.65256632,1572.31266753936,48869.6525663035
1050,21,Vila Anchieta,1,2007,Vila Anchieta,1981/08/24 00:00:00+00,7,Rio Comprido,3,Rio Comprido,1.1,Centro,1,1121,460,IPP com base em IBGE - Censo Demográfico 2022,,007,37058.72771365,986.338514296709,37058.7277134423
1051,22,Vila Santa Alexandrina,1,2008,Vila Santa Alexandrina,1981/12/16 00:00:00+00,7,Rio Comprido,3,Rio Comprido,1.1,Centro,1,497,187,IPP com base em IBGE - Censo Demográfico 2022,,007,18987.27625257,841.900461324857,18987.2762524967
